query_export_key	query_node_id	query_feature_id	query_featurelist_feature_id	query_scans	query_label	query_raw_name	hit_rank	hit_spectral_score	hit_matches	hit_precursor_mz	hit_raw_name	hit_CHARGE	hit_COLLISION_ENERGY	hit_FEATURELIST_FEATURE_ID	hit_FEATURE_ID	hit_FEATURE_MS1_HEIGHT	hit_FILENAME	hit_FRAGMENTATION_METHOD	hit_IONMODE	hit_ISOLATION_WINDOW	hit_MERGED_ACROSS_N_SAMPLES	hit_MSLEVEL	hit_NUM PEAKS	hit_PEPMASS	hit_RTINSECONDS	hit_SCANS	hit_SOURCE_SCAN_USI	hit_SPECTYPE
1597	1596	1597	Aligned feature list peak gap-filled:1597	1597	n1597	1597	6	0.98948324	20	138.102940	1693	1	[30.0]	Aligned feature list peak gap-filled:1693	1693	8.25E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	35	138.10294	701.69	1693	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:8145"]	SINGLE_SCAN
1597	1596	1597	Aligned feature list peak gap-filled:1597	1597	n1597	1597	7	0.98822049	20	138.102840	1741	1	[30.0]	Aligned feature list peak gap-filled:1741	1741	9.399E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	36	138.10284	714.55	1741	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:8315"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	1	1.00000000	93	503.389050	1598	1	[30.0]	Aligned feature list peak gap-filled:1598	1598	3.069E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	93	503.38905	657.56	1598	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7586"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	2	0.99516268	61	503.389590	1470	1	[30.0]	Aligned feature list peak gap-filled:1470	1470	1.259E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	125	503.38959	618.96	1470	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7137"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	3	0.98759133	52	503.389060	1679	1	[30.0]	Aligned feature list peak gap-filled:1679	1679	3.041E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	103	503.38906	690.91	1679	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7983"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	4	0.98700209	45	503.389750	1739	1	[30.0]	Aligned feature list peak gap-filled:1739	1739	7.783E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	81	503.38975	714.89	1739	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:8295"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	5	0.98348634	52	503.389350	1511	1	[30.0]	Aligned feature list peak gap-filled:1511	1511	2.904E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	85	503.38935	641.24	1511	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7376"]	SINGLE_SCAN
1598	1597	1598	Aligned feature list peak gap-filled:1598	1598	n1598	1598	6	0.89010101	45	503.389810	1663	1	[30.0]	Aligned feature list peak gap-filled:1663	1663	8.292E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	107	503.38981	682.24	1663	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7920"]	SINGLE_SCAN
1599	1598	1599	Aligned feature list peak gap-filled:1599	1599	n1599	1599	1	1.00000000	80	504.360880	1599	1	[30.0]	Aligned feature list peak gap-filled:1599	1599	4.542E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	80	504.36088	658.79	1599	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7925"]	SINGLE_SCAN
1600	1599	1600	Aligned feature list peak gap-filled:1600	1600	n1600	1600	1	1.00000000	81	548.447660	1600	1	[30.0]	Aligned feature list peak gap-filled:1600	1600	6.734E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	81	548.44766	659.16	1600	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7613"]	SINGLE_SCAN
1600	1599	1600	Aligned feature list peak gap-filled:1600	1600	n1600	1600	2	0.99447027	46	548.447580	1479	1	[30.0]	Aligned feature list peak gap-filled:1479	1479	6.134E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	84	548.44758	619.44	1479	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7121"]	SINGLE_SCAN
1600	1599	1600	Aligned feature list peak gap-filled:1600	1600	n1600	1600	3	0.99020059	45	548.447770	1436	1	[30.0]	Aligned feature list peak gap-filled:1436	1436	3.11E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	82	548.44777	587.46	1436	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:6741"]	SINGLE_SCAN
1601	1600	1601	Aligned feature list peak gap-filled:1601	1601	n1601	1601	1	1.00000000	34	525.372120	1601	1	[30.0]	Aligned feature list peak gap-filled:1601	1601	4.821E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	34	525.37212	659.63	1601	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7608"]	SINGLE_SCAN
1601	1600	1601	Aligned feature list peak gap-filled:1601	1601	n1601	1601	2	0.97203954	13	525.371680	1471	1	[30.0]	Aligned feature list peak gap-filled:1471	1471	3.375E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	47	525.37168	618.96	1471	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7127"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	1	1.00000000	93	176.106140	1602		[30.0]	Aligned feature list peak gap-filled:1602	1602	7.496E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	93	176.10614	659.33	1602	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7590"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	2	0.99841105	75	176.106170	1532	1	[30.0]	Aligned feature list peak gap-filled:1532	1532	4.5E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	97	176.10617	646.96	1532	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7458"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	3	0.99790393	63	176.106150	1647	1	[30.0]	Aligned feature list peak gap-filled:1647	1647	9.209E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	82	176.10615	679.31	1647	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7775"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	4	0.99760614	62	176.106140	1687	1	[30.0]	Aligned feature list peak gap-filled:1687	1687	9.43E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	84	176.10614	695.02	1687	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:8236"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	5	0.99749715	63	176.106090	1553		[30.0]	Aligned feature list peak gap-filled:1553	1553	6.516E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	83	176.10609	653.09	1553	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7830"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	6	0.99718393	74	176.106150	1706	1	[30.0]	Aligned feature list peak gap-filled:1706	1706	1.05E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	95	176.10615	702.54	1706	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:8235"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	7	0.99714734	68	176.106110	1651	1	[30.0]	Aligned feature list peak gap-filled:1651	1651	9.209E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	83	176.10611	680.93	1651	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7868"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	8	0.99624430	70	176.106040	1727	1	[30.0]	Aligned feature list peak gap-filled:1727	1727	1.253E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	91	176.10604	713.67	1727	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:8512"]	SINGLE_SCAN
1602	1601	1602	Aligned feature list peak gap-filled:1602	1602	n1602	1602	9	0.99557145	60	176.106140	1676	1	[30.0]	Aligned feature list peak gap-filled:1676	1676	9.273E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	74	176.10614	689.70	1676	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7930"]	SINGLE_SCAN
1603	1602	1603	Aligned feature list peak gap-filled:1603	1603	n1603	1603	1	1.00000000	50	541.422910	1603	1	[30.0]	Aligned feature list peak gap-filled:1603	1603	1.455E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	50	541.42291	660.40	1603	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7924"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	1	1.00000000	48	158.154370	1604		[30.0]	Aligned feature list peak gap-filled:1604	1604	5.399E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	48	158.15437	660.99	1604	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7895"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	2	0.99888210	32	158.154420	1609		[30.0]	Aligned feature list peak gap-filled:1609	1609	7.789E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	69	158.15442	663.68	1609	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:7896"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	3	0.99833394	29	158.154310	1546	1	[30.0]	Aligned feature list peak gap-filled:1546	1546	5.477E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	57	158.15431	651.42	1546	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7770"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	4	0.99832377	35	158.154290	1628	1	[30.0]	Aligned feature list peak gap-filled:1628	1628	5.849E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	81	158.15429	672.66	1628	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7749"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	5	0.99666969	33	158.154350	1690	1	[30.0]	Aligned feature list peak gap-filled:1690	1690	7.157E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	66	158.15435	702.83	1690	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:8190"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	6	0.98678930	34	158.154370	1671	1	[30.0]	Aligned feature list peak gap-filled:1671	1671	6.045E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	66	158.15437	683.34	1671	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:8124"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	7	0.98653374	29	158.154480	1499	1	[30.0]	Aligned feature list peak gap-filled:1499	1499	4.079E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	52	158.15448	637.99	1499	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7328"]	SINGLE_SCAN
1604	1603	1604	Aligned feature list peak gap-filled:1604	1604	n1604	1604	8	0.81402615	13	158.154460	1148	1	[30.0]	Aligned feature list peak gap-filled:1148	1148	6.876E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	42	158.15446	329.98	1148	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:3940"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	1	1.00000000	25	140.082190	1605	1	[30.0]	Aligned feature list peak gap-filled:1605	1605	6.69E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	25	140.08219	661.09	1605	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:7865"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	2	0.97079738	12	140.082140	1591	1	[30.0]	Aligned feature list peak gap-filled:1591	1591	6.69E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	36	140.08214	656.27	1591	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:7806"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	3	0.96861200	11	140.082230	1619	1	[30.0]	Aligned feature list peak gap-filled:1619	1619	6.509E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	29	140.08223	666.96	1619	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7698"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	4	0.96497216	12	140.082230	1646	1	[30.0]	Aligned feature list peak gap-filled:1646	1646	6.805E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	30	140.08223	677.27	1646	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7829"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	5	0.96152478	11	140.082210	1664	1	[30.0]	Aligned feature list peak gap-filled:1664	1664	6.805E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	25	140.08221	683.05	1664	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:8178"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	6	0.94986715	9	140.082080	1730	1	[30.0]	Aligned feature list peak gap-filled:1730	1730	7.127E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	17	140.08208	713.24	1730	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:8430"]	SINGLE_SCAN
1605	1604	1605	Aligned feature list peak gap-filled:1605	1605	n1605	1605	7	0.92630622	10	140.082130	1547	1	[30.0]	Aligned feature list peak gap-filled:1547	1547	6.181E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	25	140.08213	653.08	1547	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:7685"]	SINGLE_SCAN
1606	1605	1606	Aligned feature list peak gap-filled:1606	1606	n1606	1606	1	1.00000000	68	593.381420	1606	1	[30.0]	Aligned feature list peak gap-filled:1606	1606	1.939E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	68	593.38142	662.81	1606	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7954"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	1	1.00000000	53	126.103040	1607		[30.0]	Aligned feature list peak gap-filled:1607	1607	1.038E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	53	126.10304	664.92	1607	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7607"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	2	0.99688048	30	126.103040	1635		[30.0]	Aligned feature list peak gap-filled:1635	1635	9.406E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	43	126.10304	678.86	1635	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7840"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	3	0.99648162	32	126.102930	1740	1	[30.0]	Aligned feature list peak gap-filled:1740	1740	1.085E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	47	126.10293	713.03	1740	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7989"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	4	0.99603766	30	126.103020	1595		[30.0]	Aligned feature list peak gap-filled:1595	1595	7.891E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	39	126.10302	658.23	1595	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:7816"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	5	0.99593737	33	126.103020	1681	1	[30.0]	Aligned feature list peak gap-filled:1681	1681	9.339E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	44	126.10302	691.25	1681	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:8002"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	6	0.99555234	31	126.103020	1632	1	[30.0]	Aligned feature list peak gap-filled:1632	1632	9.254E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	46	126.10302	673.72	1632	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7702"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	7	0.99495819	29	126.103060	1703		[30.0]	Aligned feature list peak gap-filled:1703	1703	9.219E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	49	126.10306	704.57	1703	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:8495"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	8	0.99465584	27	126.103020	1536	1	[30.0]	Aligned feature list peak gap-filled:1536	1536	7.097E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	34	126.10302	647.70	1536	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7416"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	9	0.98888692	29	126.104100	1490	1	[30.0]	Aligned feature list peak gap-filled:1490	1490	4.13E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	37	126.1041	632.76	1490	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:7443"]	SINGLE_SCAN
1607	1606	1607	Aligned feature list peak gap-filled:1607	1607	n1607	1607	10	0.98444066	28	126.103060	1497		[30.0]	Aligned feature list peak gap-filled:1497	1497	4.753E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	41	126.10306	638.62	1497	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7689"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	1	1.00000000	134	153.113900	1608	1	[30.0]	Aligned feature list peak gap-filled:1608	1608	1.012E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	134	153.1139	664.92	1608	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:7649"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	2	0.99882981	107	153.113880	1627	1	[30.0]	Aligned feature list peak gap-filled:1627	1627	9.24E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	143	153.11388	670.95	1627	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7691"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	3	0.99821245	90	153.113860	1596	1	[30.0]	Aligned feature list peak gap-filled:1596	1596	8.33E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	108	153.11386	659.49	1596	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:7822"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	4	0.99681237	88	153.113910	1639	1	[30.0]	Aligned feature list peak gap-filled:1639	1639	9.065E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	112	153.11391	678.86	1639	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7829"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	5	0.99624564	88	153.113890	1543	1	[30.0]	Aligned feature list peak gap-filled:1543	1543	7.222E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	116	153.11389	647.80	1543	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:7602"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	6	0.99555215	91	153.113870	1683	1	[30.0]	Aligned feature list peak gap-filled:1683	1683	9.485E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	109	153.11387	691.92	1683	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7989"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	7	0.99554841	93	153.113940	1527	1	[30.0]	Aligned feature list peak gap-filled:1527	1527	6.833E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	124	153.11394	643.44	1527	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7358"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	8	0.99210946	101	153.113770	1748	1	[30.0]	Aligned feature list peak gap-filled:1748	1748	1.065E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	121	153.11377	714.46	1748	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:8136"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	9	0.99121525	89	153.115340	1492	1	[30.0]	Aligned feature list peak gap-filled:1492	1492	4.313E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	104	153.11534	631.61	1492	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:7444"]	SINGLE_SCAN
1608	1607	1608	Aligned feature list peak gap-filled:1608	1608	n1608	1608	10	0.98554966	104	153.113920	1704	1	[30.0]	Aligned feature list peak gap-filled:1704	1704	9.6E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	148	153.11392	704.57	1704	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:8520"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	1	1.00000000	69	158.154420	1609		[30.0]	Aligned feature list peak gap-filled:1609	1609	7.789E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	69	158.15442	663.68	1609	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:7896"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	2	0.99907497	51	158.154290	1628	1	[30.0]	Aligned feature list peak gap-filled:1628	1628	5.849E6	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	81	158.15429	672.66	1628	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:7749"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	3	0.99888210	32	158.154370	1604		[30.0]	Aligned feature list peak gap-filled:1604	1604	5.399E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	48	158.15437	660.99	1604	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7895"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	4	0.99840801	44	158.154350	1690	1	[30.0]	Aligned feature list peak gap-filled:1690	1690	7.157E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	66	158.15435	702.83	1690	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:8190"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	5	0.99676095	34	158.154310	1546	1	[30.0]	Aligned feature list peak gap-filled:1546	1546	5.477E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	57	158.15431	651.42	1546	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:7770"]	SINGLE_SCAN
1609	1608	1609	Aligned feature list peak gap-filled:1609	1609	n1609	1609	6	0.98848526	46	158.154370	1671	1	[30.0]	Aligned feature list peak gap-filled:1671	1671	6.045E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	66	158.15437	683.34	1671	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:8124"]	SINGLE_SCAN
